,userIndex,gameID,rating
200,3.0,191.0,1.0
201,3.0,192.0,1.0
202,3.0,193.0,1.0
203,3.0,194.0,1.0
204,3.0,195.0,1.0
205,3.0,196.0,1.0
206,3.0,197.0,1.0
207,3.0,198.0,1.0
208,3.0,199.0,1.0
209,3.0,200.0,1.0
210,3.0,202.0,1.0
211,3.0,203.0,1.0
212,3.0,204.0,1.0
213,3.0,205.0,1.0
214,3.0,206.0,1.0
215,3.0,207.0,1.0
216,3.0,208.0,1.0
217,3.0,209.0,1.0
218,3.0,210.0,1.0
219,3.0,211.0,1.0
220,3.0,212.0,1.0
221,3.0,213.0,1.0
222,3.0,214.0,1.0
223,3.0,215.0,1.0
224,3.0,216.0,1.0
225,3.0,217.0,1.0
226,3.0,218.0,1.0
227,3.0,219.0,1.0
228,3.0,220.0,1.0
229,3.0,221.0,1.0
230,3.0,222.0,1.0
231,3.0,223.0,1.0
232,3.0,224.0,1.0
233,3.0,43.0,1.0
234,3.0,225.0,1.0
235,3.0,226.0,1.0
236,3.0,227.0,1.0
237,3.0,228.0,1.0
238,3.0,229.0,1.0
239,3.0,230.0,1.0
240,4.0,9.0,4.0
241,5.0,231.0,5.0
242,5.0,232.0,4.0
243,5.0,234.0,4.0
244,5.0,235.0,3.0
245,5.0,236.0,3.0
246,5.0,237.0,2.0
247,6.0,21.0,3.0
248,7.0,21.0,2.0
249,8.0,9.0,4.0
250,9.0,21.0,3.0
251,10.0,238.0,4.0
252,11.0,239.0,4.0
253,11.0,9.0,4.0
254,11.0,240.0,3.0
255,12.0,241.0,2.0
256,13.0,21.0,4.0
257,13.0,10.0,3.0
258,13.0,242.0,2.0
259,14.0,21.0,3.0
260,15.0,21.0,5.0
261,15.0,39.0,5.0
262,15.0,234.0,5.0
263,15.0,243.0,5.0
264,15.0,75.0,4.0
265,15.0,9.0,4.0
266,15.0,244.0,4.0
267,15.0,245.0,4.0
268,15.0,24.0,4.0
269,15.0,246.0,3.0
270,15.0,205.0,3.0
271,15.0,23.0,3.0
272,15.0,52.0,3.0
273,15.0,247.0,2.0
274,15.0,12.0,2.0
275,15.0,248.0,1.0
276,15.0,249.0,1.0
277,16.0,21.0,2.0
278,16.0,250.0,1.0
279,17.0,21.0,3.0
280,18.0,21.0,5.0
281,19.0,39.0,5.0
282,20.0,21.0,3.0
283,21.0,21.0,3.0
284,22.0,9.0,2.0
285,23.0,21.0,2.0
286,24.0,240.0,2.0
287,25.0,21.0,3.0
288,26.0,252.0,4.0
289,26.0,64.0,4.0
290,26.0,253.0,4.0
291,26.0,254.0,4.0
292,26.0,155.0,4.0
293,26.0,57.0,3.0
294,26.0,255.0,3.0
295,26.0,9.0,3.0
296,26.0,21.0,3.0
297,26.0,256.0,3.0
298,26.0,257.0,3.0
299,26.0,258.0,3.0
300,26.0,259.0,3.0
301,26.0,260.0,3.0
302,26.0,261.0,2.0
303,26.0,141.0,2.0
304,26.0,94.0,2.0
305,26.0,60.0,2.0
306,26.0,262.0,1.0
307,26.0,263.0,1.0
308,26.0,264.0,1.0
309,26.0,167.0,1.0
310,27.0,265.0,5.0
311,27.0,266.0,4.0
312,27.0,267.0,3.0
313,28.0,21.0,4.0
314,29.0,21.0,3.0
315,30.0,21.0,4.0
316,31.0,0.0,5.0
317,31.0,31.0,5.0
318,31.0,24.0,4.0
319,31.0,93.0,4.0
320,31.0,268.0,4.0
321,31.0,116.0,3.0
322,31.0,131.0,2.0
323,31.0,269.0,2.0
324,31.0,270.0,2.0
325,32.0,21.0,2.0
326,33.0,67.0,5.0
327,33.0,271.0,4.0
328,34.0,9.0,5.0
329,35.0,272.0,4.0
330,35.0,273.0,1.0
331,36.0,61.0,4.0
332,37.0,21.0,3.0
333,38.0,273.0,5.0
334,38.0,272.0,5.0
335,38.0,275.0,4.0
336,38.0,236.0,4.0
337,38.0,276.0,3.0
338,38.0,8.0,2.0
339,38.0,277.0,2.0
340,38.0,278.0,1.0
341,38.0,279.0,1.0
342,39.0,39.0,5.0
343,39.0,240.0,4.0
344,39.0,24.0,4.0
345,39.0,280.0,3.0
346,39.0,9.0,3.0
347,39.0,281.0,3.0
348,39.0,282.0,3.0
349,39.0,283.0,2.0
350,39.0,219.0,2.0
351,39.0,284.0,1.0
352,40.0,21.0,3.0
353,41.0,273.0,5.0
354,42.0,0.0,5.0
355,42.0,285.0,4.0
356,43.0,286.0,5.0
357,43.0,287.0,4.0
358,43.0,288.0,4.0
359,43.0,289.0,4.0
360,43.0,290.0,4.0
361,43.0,291.0,4.0
362,43.0,292.0,4.0
363,43.0,293.0,4.0
364,43.0,294.0,4.0
365,43.0,62.0,4.0
366,43.0,295.0,4.0
367,43.0,296.0,4.0
368,43.0,297.0,3.0
369,43.0,120.0,3.0
370,43.0,298.0,3.0
371,43.0,299.0,3.0
372,43.0,223.0,3.0
373,43.0,164.0,3.0
374,43.0,300.0,3.0
375,43.0,301.0,3.0
376,43.0,302.0,3.0
377,43.0,303.0,3.0
378,43.0,304.0,3.0
379,43.0,306.0,3.0
380,43.0,307.0,3.0
381,43.0,308.0,3.0
382,43.0,309.0,3.0
383,43.0,310.0,3.0
384,43.0,311.0,3.0
385,43.0,312.0,3.0
386,43.0,313.0,3.0
387,43.0,314.0,3.0
388,43.0,315.0,3.0
389,43.0,316.0,3.0
390,43.0,317.0,3.0
391,43.0,318.0,3.0
392,43.0,319.0,3.0
393,43.0,185.0,3.0
394,43.0,320.0,3.0
395,43.0,211.0,3.0
396,43.0,321.0,3.0
397,43.0,322.0,3.0
398,43.0,323.0,3.0
399,43.0,324.0,3.0
400,43.0,325.0,3.0
401,43.0,326.0,3.0
402,43.0,327.0,3.0
403,43.0,328.0,3.0
404,43.0,256.0,3.0
405,43.0,82.0,3.0
406,43.0,329.0,3.0
407,43.0,9.0,2.0
408,43.0,260.0,2.0
409,43.0,330.0,2.0
410,43.0,37.0,2.0
411,43.0,167.0,2.0
412,43.0,263.0,2.0
413,43.0,331.0,2.0
414,43.0,35.0,2.0
415,43.0,332.0,2.0
416,43.0,190.0,2.0
417,43.0,334.0,1.0
418,43.0,335.0,1.0
419,43.0,264.0,1.0
420,43.0,336.0,1.0
421,43.0,337.0,1.0
422,44.0,21.0,5.0
423,45.0,21.0,4.0
424,46.0,9.0,3.0
425,46.0,338.0,2.0
426,46.0,339.0,1.0
427,47.0,9.0,5.0
428,47.0,54.0,5.0
429,47.0,4.0,5.0
430,47.0,0.0,5.0
431,47.0,307.0,5.0
432,47.0,15.0,5.0
433,47.0,340.0,5.0
434,47.0,341.0,5.0
435,47.0,342.0,5.0
436,47.0,46.0,5.0
437,47.0,343.0,5.0
438,47.0,344.0,5.0
439,47.0,217.0,5.0
440,47.0,260.0,4.0
441,47.0,8.0,4.0
442,47.0,51.0,4.0
443,47.0,345.0,4.0
444,47.0,346.0,4.0
445,47.0,347.0,4.0
446,47.0,348.0,4.0
447,47.0,74.0,4.0
448,47.0,73.0,4.0
449,47.0,350.0,4.0
450,47.0,352.0,4.0
451,47.0,353.0,4.0
452,47.0,354.0,4.0
453,47.0,355.0,4.0
454,47.0,62.0,4.0
455,47.0,99.0,4.0
456,47.0,158.0,4.0
457,47.0,356.0,4.0
458,47.0,212.0,4.0
459,47.0,357.0,4.0
460,47.0,359.0,4.0
461,47.0,360.0,4.0
462,47.0,362.0,4.0
463,47.0,10.0,4.0
464,47.0,363.0,4.0
465,47.0,77.0,4.0
466,47.0,364.0,4.0
467,47.0,22.0,4.0
468,47.0,365.0,4.0
469,47.0,149.0,4.0
470,47.0,366.0,4.0
471,47.0,367.0,4.0
472,47.0,368.0,4.0
473,47.0,369.0,4.0
474,47.0,370.0,4.0
475,47.0,371.0,4.0
476,47.0,372.0,4.0
477,47.0,59.0,4.0
478,47.0,373.0,4.0
479,47.0,374.0,4.0
480,47.0,375.0,4.0
481,47.0,376.0,4.0
482,47.0,377.0,4.0
483,47.0,96.0,4.0
484,47.0,203.0,4.0
485,47.0,37.0,4.0
486,47.0,232.0,4.0
487,47.0,378.0,4.0
488,47.0,379.0,4.0
489,47.0,380.0,4.0
490,47.0,290.0,4.0
491,47.0,381.0,3.0
492,47.0,382.0,3.0
493,47.0,108.0,3.0
494,47.0,383.0,3.0
495,47.0,384.0,3.0
496,47.0,317.0,3.0
497,47.0,385.0,3.0
498,47.0,386.0,3.0
499,47.0,69.0,3.0
500,47.0,387.0,3.0
501,47.0,388.0,3.0
502,47.0,389.0,3.0
503,47.0,390.0,3.0
504,47.0,231.0,3.0
505,47.0,308.0,3.0
506,47.0,236.0,3.0
507,47.0,391.0,3.0
508,47.0,135.0,3.0
509,47.0,392.0,3.0
510,47.0,393.0,3.0
511,47.0,131.0,3.0
512,47.0,394.0,3.0
513,47.0,395.0,3.0
514,47.0,396.0,3.0
515,47.0,397.0,3.0
516,47.0,398.0,3.0
517,47.0,334.0,3.0
518,47.0,167.0,3.0
519,47.0,400.0,3.0
520,47.0,175.0,3.0
521,47.0,401.0,3.0
522,47.0,402.0,3.0
523,47.0,403.0,3.0
524,47.0,404.0,3.0
525,47.0,49.0,3.0
526,47.0,39.0,3.0
527,47.0,405.0,3.0
528,47.0,406.0,3.0
529,47.0,329.0,3.0
530,47.0,407.0,3.0
531,47.0,408.0,3.0
532,47.0,409.0,3.0
533,47.0,410.0,3.0
534,47.0,411.0,3.0
535,47.0,412.0,3.0
536,47.0,413.0,3.0
537,47.0,414.0,3.0
538,47.0,120.0,3.0
539,47.0,416.0,3.0
540,47.0,318.0,3.0
541,47.0,417.0,3.0
542,47.0,418.0,3.0
543,47.0,328.0,3.0
544,47.0,309.0,3.0
545,47.0,332.0,3.0
546,47.0,287.0,3.0
547,47.0,419.0,3.0
548,47.0,420.0,3.0
549,47.0,421.0,3.0
550,47.0,422.0,3.0
551,47.0,423.0,3.0
552,47.0,424.0,3.0
553,47.0,425.0,3.0
554,47.0,426.0,3.0
555,47.0,331.0,3.0
556,47.0,427.0,3.0
557,47.0,106.0,3.0
558,47.0,428.0,3.0
559,47.0,241.0,3.0
560,47.0,429.0,3.0
561,47.0,430.0,3.0
562,47.0,315.0,3.0
563,47.0,431.0,3.0
564,47.0,432.0,3.0
565,47.0,433.0,3.0
566,47.0,434.0,3.0
567,47.0,235.0,3.0
568,47.0,435.0,3.0
569,47.0,436.0,3.0
570,47.0,437.0,3.0
571,47.0,21.0,3.0
572,47.0,438.0,3.0
573,47.0,209.0,3.0
574,47.0,303.0,3.0
575,47.0,295.0,2.0
576,47.0,439.0,2.0
577,47.0,440.0,2.0
578,47.0,441.0,2.0
579,47.0,442.0,2.0
580,47.0,443.0,2.0
581,47.0,444.0,2.0
582,47.0,445.0,2.0
583,47.0,446.0,2.0
584,47.0,447.0,2.0
585,47.0,448.0,2.0
586,47.0,264.0,2.0
587,47.0,199.0,2.0
588,47.0,449.0,2.0
589,47.0,24.0,2.0
590,47.0,450.0,2.0
591,47.0,451.0,2.0
592,47.0,452.0,2.0
593,47.0,121.0,2.0
594,47.0,173.0,2.0
595,47.0,453.0,2.0
596,47.0,454.0,2.0
597,47.0,240.0,2.0
598,47.0,455.0,2.0
599,47.0,456.0,2.0
600,47.0,164.0,2.0
601,47.0,320.0,2.0
602,47.0,457.0,2.0
603,47.0,458.0,2.0
604,47.0,459.0,2.0
605,47.0,460.0,2.0
606,47.0,461.0,2.0
607,47.0,462.0,2.0
608,47.0,463.0,2.0
609,47.0,464.0,2.0
610,47.0,465.0,1.0
611,47.0,466.0,1.0
612,47.0,234.0,1.0
613,47.0,221.0,1.0
614,47.0,467.0,1.0
615,47.0,468.0,1.0
616,47.0,469.0,1.0
617,47.0,3.0,1.0
618,47.0,470.0,1.0
619,47.0,40.0,1.0
620,47.0,471.0,1.0
621,47.0,301.0,1.0
622,47.0,472.0,1.0
623,48.0,21.0,5.0
624,49.0,21.0,5.0
625,50.0,21.0,3.0
626,50.0,240.0,2.0
627,51.0,39.0,5.0
628,51.0,273.0,5.0
629,51.0,8.0,5.0
630,51.0,473.0,5.0
631,51.0,9.0,5.0
632,51.0,474.0,4.0
633,51.0,0.0,4.0
634,51.0,234.0,4.0
635,51.0,154.0,4.0
636,51.0,475.0,4.0
637,51.0,4.0,4.0
638,51.0,476.0,4.0
639,51.0,477.0,3.0
640,51.0,478.0,3.0
641,51.0,62.0,3.0
642,51.0,21.0,3.0
643,51.0,241.0,2.0
644,51.0,341.0,2.0
645,51.0,479.0,2.0
646,51.0,480.0,2.0
647,51.0,481.0,1.0
648,52.0,21.0,5.0
649,53.0,277.0,4.0
650,53.0,9.0,3.0
651,53.0,21.0,1.0
652,54.0,21.0,5.0
653,54.0,482.0,3.0
654,54.0,483.0,3.0
655,54.0,484.0,3.0
656,54.0,485.0,3.0
657,54.0,486.0,2.0
658,54.0,487.0,2.0
659,54.0,266.0,2.0
660,54.0,488.0,2.0
661,54.0,489.0,2.0
662,54.0,283.0,1.0
663,54.0,490.0,1.0
664,55.0,21.0,2.0
665,56.0,21.0,3.0
666,57.0,134.0,3.0
667,58.0,273.0,2.0
668,59.0,24.0,5.0
669,59.0,9.0,4.0
670,59.0,491.0,4.0
671,59.0,240.0,4.0
672,59.0,147.0,4.0
673,59.0,39.0,3.0
674,59.0,250.0,3.0
675,59.0,23.0,3.0
676,59.0,51.0,3.0
677,59.0,284.0,3.0
678,59.0,21.0,1.0
679,60.0,21.0,5.0
680,60.0,39.0,5.0
681,60.0,284.0,3.0
682,60.0,492.0,3.0
683,60.0,488.0,2.0
684,60.0,493.0,2.0
685,60.0,486.0,2.0
686,60.0,494.0,1.0
687,60.0,495.0,1.0
688,61.0,9.0,3.0
689,62.0,21.0,3.0
690,63.0,39.0,5.0
691,63.0,474.0,3.0
692,64.0,121.0,4.0
693,65.0,21.0,3.0
694,66.0,9.0,3.0
695,67.0,246.0,4.0
696,67.0,21.0,2.0
697,68.0,21.0,3.0
698,69.0,281.0,2.0
699,70.0,46.0,5.0
700,71.0,9.0,4.0
701,72.0,21.0,3.0
702,73.0,21.0,2.0
703,74.0,21.0,4.0
704,75.0,21.0,3.0
705,76.0,254.0,3.0
706,77.0,231.0,5.0
707,77.0,234.0,5.0
708,77.0,232.0,4.0
709,77.0,147.0,4.0
710,77.0,4.0,2.0
711,78.0,73.0,5.0
712,78.0,496.0,3.0
713,78.0,497.0,2.0
714,79.0,21.0,1.0
715,80.0,39.0,4.0
716,80.0,498.0,4.0
717,81.0,39.0,5.0
718,81.0,104.0,2.0
719,81.0,9.0,2.0
720,82.0,21.0,5.0
721,83.0,9.0,4.0
722,83.0,235.0,4.0
723,83.0,356.0,3.0
724,84.0,238.0,5.0
725,84.0,499.0,3.0
726,85.0,234.0,4.0
727,85.0,477.0,3.0
728,85.0,9.0,2.0
729,85.0,500.0,1.0
730,85.0,273.0,1.0
731,86.0,39.0,5.0
732,86.0,76.0,5.0
733,86.0,284.0,5.0
734,86.0,280.0,5.0
735,86.0,46.0,4.0
736,86.0,248.0,4.0
737,86.0,501.0,4.0
738,86.0,502.0,4.0
739,86.0,474.0,4.0
740,86.0,133.0,3.0
741,86.0,503.0,3.0
742,86.0,147.0,3.0
743,86.0,504.0,2.0
744,86.0,9.0,2.0
745,86.0,505.0,2.0
746,86.0,449.0,2.0
747,86.0,506.0,2.0
748,86.0,59.0,2.0
749,86.0,23.0,2.0
750,86.0,507.0,1.0
751,86.0,508.0,1.0
752,87.0,21.0,5.0
753,88.0,273.0,5.0
754,88.0,284.0,4.0
755,88.0,240.0,4.0
756,88.0,4.0,3.0
757,88.0,509.0,3.0
758,88.0,21.0,3.0
759,88.0,510.0,3.0
760,88.0,511.0,2.0
761,88.0,514.0,1.0
762,88.0,147.0,1.0
763,88.0,494.0,1.0
764,89.0,21.0,5.0
765,90.0,515.0,5.0
766,90.0,516.0,4.0
767,90.0,517.0,3.0
768,90.0,518.0,3.0
769,91.0,21.0,5.0
770,92.0,475.0,3.0
771,92.0,519.0,3.0
772,92.0,520.0,3.0
773,92.0,19.0,2.0
774,92.0,521.0,2.0
775,92.0,522.0,2.0
776,93.0,523.0,5.0
777,94.0,21.0,2.0
778,95.0,129.0,2.0
779,95.0,318.0,1.0
780,95.0,235.0,1.0
781,96.0,524.0,5.0
782,96.0,525.0,5.0
783,96.0,76.0,5.0
784,96.0,526.0,4.0
785,96.0,132.0,4.0
786,96.0,527.0,4.0
787,96.0,474.0,4.0
788,96.0,528.0,3.0
789,96.0,19.0,3.0
790,96.0,4.0,3.0
791,96.0,475.0,3.0
792,96.0,67.0,3.0
793,96.0,338.0,2.0
794,96.0,529.0,2.0
795,96.0,530.0,2.0
796,96.0,254.0,2.0
797,96.0,284.0,2.0
798,96.0,115.0,1.0
799,96.0,219.0,1.0
800,96.0,84.0,1.0
801,96.0,531.0,1.0
802,96.0,532.0,1.0
803,96.0,6.0,1.0
804,97.0,240.0,1.0
805,98.0,21.0,1.0
806,99.0,21.0,2.0
807,100.0,533.0,5.0
808,100.0,28.0,5.0
809,100.0,534.0,5.0
810,100.0,535.0,5.0
811,100.0,536.0,4.0
812,100.0,537.0,4.0
813,100.0,363.0,4.0
814,100.0,538.0,4.0
815,100.0,154.0,4.0
816,100.0,63.0,4.0
817,100.0,0.0,4.0
818,100.0,84.0,4.0
819,100.0,196.0,4.0
820,100.0,352.0,3.0
821,100.0,13.0,3.0
822,100.0,539.0,3.0
823,100.0,467.0,3.0
824,100.0,368.0,3.0
825,100.0,540.0,3.0
826,100.0,541.0,3.0
827,100.0,542.0,3.0
828,100.0,543.0,3.0
829,100.0,544.0,3.0
830,100.0,545.0,3.0
831,100.0,452.0,3.0
832,100.0,294.0,3.0
833,100.0,546.0,3.0
834,100.0,547.0,3.0
835,100.0,531.0,3.0
836,100.0,261.0,3.0
837,100.0,548.0,2.0
838,100.0,549.0,2.0
839,100.0,550.0,2.0
840,100.0,551.0,2.0
841,100.0,532.0,2.0
842,100.0,552.0,2.0
843,100.0,307.0,2.0
844,100.0,553.0,2.0
845,100.0,8.0,2.0
846,100.0,555.0,2.0
847,100.0,556.0,2.0
848,100.0,62.0,2.0
849,100.0,557.0,2.0
850,100.0,56.0,2.0
851,100.0,37.0,2.0
852,100.0,4.0,2.0
853,100.0,558.0,2.0
854,100.0,559.0,1.0
855,100.0,141.0,1.0
856,100.0,60.0,1.0
857,100.0,560.0,1.0
858,100.0,561.0,1.0
859,100.0,562.0,1.0
860,100.0,563.0,1.0
861,100.0,57.0,1.0
862,100.0,521.0,1.0
863,100.0,564.0,1.0
864,100.0,565.0,1.0
865,100.0,566.0,1.0
866,100.0,567.0,1.0
867,100.0,260.0,1.0
868,101.0,21.0,5.0
869,101.0,240.0,1.0
870,102.0,21.0,5.0
871,102.0,39.0,5.0
872,102.0,277.0,5.0
873,102.0,75.0,4.0
874,102.0,494.0,3.0
875,102.0,250.0,3.0
876,102.0,487.0,3.0
877,102.0,9.0,2.0
878,102.0,475.0,1.0
879,102.0,248.0,1.0
880,102.0,568.0,1.0
881,102.0,569.0,1.0
882,103.0,21.0,3.0
883,104.0,272.0,5.0
884,104.0,273.0,5.0
885,104.0,570.0,3.0
886,104.0,481.0,2.0
887,105.0,240.0,3.0
888,106.0,39.0,4.0
889,106.0,572.0,2.0
890,106.0,573.0,1.0
891,107.0,21.0,5.0
892,108.0,24.0,3.0
893,109.0,21.0,5.0
894,109.0,39.0,5.0
895,110.0,516.0,3.0
896,111.0,9.0,2.0
897,112.0,21.0,1.0
898,113.0,23.0,5.0
899,113.0,240.0,4.0
900,113.0,9.0,4.0
901,113.0,284.0,3.0
902,113.0,574.0,3.0
903,113.0,575.0,3.0
904,114.0,21.0,3.0
905,114.0,196.0,2.0
906,114.0,576.0,2.0
907,114.0,577.0,2.0
908,114.0,578.0,1.0
909,115.0,64.0,4.0
910,116.0,234.0,4.0
911,117.0,21.0,5.0
912,117.0,273.0,2.0
913,118.0,556.0,3.0
914,119.0,491.0,3.0
915,119.0,338.0,2.0
916,120.0,21.0,1.0
917,121.0,73.0,2.0
918,122.0,273.0,5.0
919,122.0,579.0,1.0
920,122.0,580.0,1.0
921,123.0,239.0,5.0
922,124.0,231.0,5.0
923,124.0,504.0,4.0
924,124.0,581.0,4.0
925,124.0,253.0,4.0
926,124.0,232.0,4.0
927,124.0,236.0,4.0
928,124.0,582.0,3.0
929,124.0,583.0,3.0
930,124.0,584.0,3.0
931,125.0,36.0,5.0
932,125.0,238.0,5.0
933,125.0,585.0,5.0
934,125.0,523.0,5.0
935,125.0,341.0,5.0
936,125.0,586.0,5.0
937,125.0,587.0,5.0
938,125.0,516.0,5.0
939,125.0,588.0,5.0
940,125.0,501.0,4.0
941,125.0,589.0,4.0
942,125.0,248.0,4.0
943,125.0,28.0,4.0
944,125.0,590.0,4.0
945,125.0,133.0,4.0
946,125.0,47.0,4.0
947,125.0,591.0,4.0
948,125.0,505.0,4.0
949,125.0,592.0,4.0
950,125.0,284.0,4.0
951,125.0,499.0,4.0
952,125.0,528.0,4.0
953,125.0,518.0,4.0
954,125.0,135.0,4.0
955,125.0,234.0,4.0
956,125.0,593.0,4.0
957,125.0,82.0,4.0
958,125.0,24.0,4.0
959,125.0,594.0,4.0
960,125.0,45.0,3.0
961,125.0,23.0,3.0
962,125.0,35.0,3.0
963,125.0,595.0,3.0
964,125.0,503.0,3.0
965,125.0,551.0,3.0
966,125.0,596.0,3.0
967,125.0,77.0,3.0
968,125.0,597.0,3.0
969,125.0,39.0,3.0
970,125.0,545.0,3.0
971,125.0,598.0,3.0
972,125.0,600.0,3.0
973,125.0,265.0,3.0
974,125.0,147.0,3.0
975,125.0,601.0,3.0
976,125.0,602.0,3.0
977,125.0,472.0,3.0
978,125.0,120.0,2.0
979,125.0,9.0,2.0
980,125.0,491.0,2.0
981,125.0,535.0,2.0
982,125.0,603.0,2.0
983,125.0,604.0,2.0
984,125.0,605.0,2.0
985,125.0,606.0,2.0
986,125.0,607.0,2.0
987,125.0,30.0,1.0
988,125.0,608.0,1.0
989,125.0,609.0,1.0
990,125.0,250.0,1.0
991,125.0,610.0,1.0
992,125.0,203.0,1.0
993,126.0,21.0,2.0
994,127.0,240.0,1.0
995,128.0,21.0,5.0
996,129.0,9.0,2.0
997,130.0,203.0,5.0
